Mon Aug 11 11:06:11 2025    morgan/output.prof

         3125654 function calls (3071940 primitive calls) in 36.021 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      752    0.002    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/resources.py:135(_path_from_resource_path)
     3760    0.002    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:26(_is_scipy_sparse_obj)
      376    0.002    0.000    0.708    0.002 /usr/src/app/morgan/qm.py:124(_so_sparse)
      440    0.002    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:623(reindex_indexer)
     4888    0.002    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:121(size)
      440    0.002    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:1153(take)
    18048    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:730(tell)
     2256    0.002    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_dtype.py:334(_name_includes_bit_suffix)
      752    0.002    0.000    0.026    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_twodim_base_impl.py:376(tri)
      752    0.002    0.000    0.017    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/readers.py:12(__init__)
     2696    0.002    0.000    0.002    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1504    0.002    0.000    0.002    0.000 {built-in method numpy.arange}
     2468    0.002    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:542(<listcomp>)
      948    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:713(<listcomp>)
      880    0.002    0.000    0.015    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1353(take_nd)
      440    0.002    0.000    0.181    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:288(comparison_op)
     9988    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:148(<genexpr>)
      572    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/numeric.py:137(ones)
     4512    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:466(_decodeExtra)
     1880    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:608(_format_parsed_parts)
     6392    0.002    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:401(<genexpr>)
      440    0.002    0.000    0.031    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:6212(_construct_result)
     1128    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:217(_EndRecData64)
      752    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:663(convert_format)
      754    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:80(atleast_2d)
     2256    0.002    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:568(<genexpr>)
     3008    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/types.py:176(__get__)
      752    0.002    0.000    3.338    0.004 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:425(__array__)
     6746    0.002    0.000    0.002    0.000 {method 'split' of 'str' objects}
     1128    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:738(is_weakly_typed)
     5567    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:334(is_hashable)
     2234    0.002    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:145(_get_option)
     1504    0.002    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:589(_from_parts)
     1504    0.002    0.000    0.021    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:957(__new__)
     2673    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(validate_all_hashable)
     2893    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/flags.py:87(allows_duplicate_labels)
     1190    0.002    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:89(_wrapreduction_any_all)
     2256    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:380(issubdtype)
      948    0.002    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:709(<listcomp>)
      890    0.002    0.000    0.008    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:4631(_get_item_cache)
    18048    0.002    0.000    0.002    0.000 {method 'read' of '_io.BytesIO' objects}
      220    0.002    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1442(find_common_type)
     6939    0.002    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:372(apply_if_callable)
      752    0.001    0.000    0.049    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/resources.py:107(path)
      230    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1251(_is_scalar_access)
     2234    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2747(get_block_type)
      376    0.001    0.000    0.096    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:447(bind)
      948    0.001    0.000    0.023    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:712(<listcomp>)
      376    0.001    0.000    0.297    0.001 /usr/src/app/morgan/qm.py:334(_tm_cache)
      220    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:843(_engine)
     1192    0.001    0.000    0.001    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     1896    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:157(_get_broadcast_parameters)
     2894    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/flags.py:51(__init__)
      440    0.001    0.000    0.216    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:6121(_cmp_method)
      880    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/array_algos/take.py:59(take_nd)
     4443    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/__init__.py:34(using_copy_on_write)
     3080    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1993(dtype)
      441    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:650(_simple_new)
     1128    0.001    0.000    0.002    0.000 {built-in method builtins.sorted}
     3384    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:600(_from_parsed_parts)
     1504    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_twodim_base_impl.py:34(_min_int)
     9024    0.001    0.000    0.001    0.000 {method 'seekable' of '_io.BufferedReader' objects}
     6392    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_utils.py:398(<genexpr>)
      376    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:350(tree_map)
      440    0.001    0.000    0.035    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:869(take)
     2255    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:693(_sanitize_ndim)
     5346    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1600(<genexpr>)
      440    0.001    0.000    0.074    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1397(_getitem_axis)
     1540    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1444(_is_dtype_type)
     6366    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x55de50483640}
     1880    0.001    0.000    0.001    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     2256    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1836(close)
     8908    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:345(<genexpr>)
     7896    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1072(<genexpr>)
     2233    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/base.py:86(_validate_set_axis)
     1128    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:533(__exit__)
     4512    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/format.py:198(_check_version)
     1760    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:586(_get_axis)
      376    0.001    0.000    0.093    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:941(process_primitive)
      752    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/posixpath.py:100(split)
     3580    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:578(nnz)
      752    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/numeric.py:646(flatnonzero)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1052(set_trace)
    12032    0.001    0.000    0.001    0.000 {built-in method _warnings._filters_mutated}
      376    0.001    0.000    0.588    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:296(dot)
     1128    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:482(enter_context)
     2695    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:416(extract_array)
      880    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1200(is_bool_dtype)
     1128    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:21(atleast_1d)
      376    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:838(check_user_dtype_supported)
     2256    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
     2234    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:676(_translate_key)
      376    0.001    0.000    0.589    0.002 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:924(dot)
      752    0.001    0.000    0.009    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/readers.py:15(resource_path)
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/config.py:194(trace_context)
     1540    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:139(is_object_dtype)
      752    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2118(shape)
     9620    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/multiarray.py:690(result_type)
     4468    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:7659(ensure_index)
      440    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:97(is_bool_indexer)
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:722(<listcomp>)
     2384    0.001    0.000    0.007    0.000 {method 'any' of 'numpy.ndarray' objects}
     6016    0.001    0.000    0.001    0.000 {method 'insert' of 'list' objects}
      220    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1012(iget)
      880    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/base.py:82(shape)
      376    0.001    0.000    0.298    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:40(func)
      440    0.001    0.000    0.046    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:4161(_take_with_is_copy)
     1504    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2879(cumsum)
      948    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:201(_get_reduced_shape)
     1880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:70(<dictcomp>)
     2233    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:236(set_axis)
     3008    0.001    0.000    0.007    0.000 /opt/conda/envs/ml/lib/python3.10/re.py:249(compile)
     2844    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:339(iterable)
     3760    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:426(__exit__)
     2255    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:732(_sanitize_str_dtypes)
      880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:294(make_block_same_class)
     5640    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_common.py:200(<genexpr>)
     5264    0.001    0.000    0.005    0.000 {built-in method posix.fspath}
     1320    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:195(is_array_like)
     3760    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:420(__init__)
     2234    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:7754(maybe_extract_name)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:269(_make_shallow_copy_of)
     1128    0.001    0.000    0.001    0.000 {built-in method builtins.print}
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/base.py:840(__iter__)
      440    0.001    0.000    0.019    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:2632(check_bool_indexer)
      376    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:781(_lattice_result_type)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:455(pop_all)
     2254    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/common.py:568(require_length_match)
     2394    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_methods.py:58(_any)
      440    0.001    0.000    0.066    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1205(_getbool_axis)
     3008    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      376    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/util.py:298(wrapper)
     6016    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
     3080    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:707(dtype)
     4512    0.001    0.000    0.001    0.000 {built-in method _struct.calcsize}
     1128    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:509(_push_cm_exit)
     1190    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2477(any)
      440    0.001    0.000    0.016    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:687(<listcomp>)
      376    0.001    0.000    0.092    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/mixins.py:30(func)
     2453    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1837(__init__)
     2256    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:452(__init__)
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:73(tree_flatten)
      230    0.001    0.000   22.953    0.100 /usr/src/app/morgan/trainingDataLib.py:234(<listcomp>)
     7732    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
     1128    0.001    0.000    0.001    0.000 {built-in method sys.exc_info}
     7483    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
      230    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:4196(_get_value)
     4512    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
     1944    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     2844    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:754(_rev_idx)
     1880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_arraysetops_impl.py:132(_unpack_tuple)
     2255    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:755(_maybe_repeat)
     2256    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/_dtype.py:24(_kind_name)
      752    0.001    0.000    0.020    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_common.py:38(get_resource_reader)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:1904(ravel)
      752    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_common.py:25(normalize_path)
      752    0.001    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:72(__init__)
     2844    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:24(_maybe_view_as_subclass)
     9415    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:6718(_maybe_cast_indexer)
     4512    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
     3972    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
      376    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:726(<listcomp>)
     1896    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:174(<listcomp>)
      220    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1401(np_find_common_type)
     5786    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:405(flags)
      752    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_adapters.py:78(wrap_spec)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:514(_push_exit_callback)
     2234    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:617(_select_options)
     1768    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/getlimits.py:721(max)
      440    0.001    0.000    0.001    0.000 {method 'take' of 'numpy.ndarray' objects}
     1880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1074(<listcomp>)
      440    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/algorithms.py:1131(take)
     1504    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:592(<listcomp>)
      948    0.001    0.000    0.003    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:705(<listcomp>)
      880    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:5449(_can_hold_identifiers_and_holds_name)
      376    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.generic' objects}
     3008    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/enum.py:801(value)
      220    0.001    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1633(as_array)
     6408    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/multiarray.py:995(ravel_multi_index)
      880    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:5564(equals)
      948    0.001    0.000    0.010    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:711(<listcomp>)
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:766(_try_cast)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dtypes.py:288(canonicalize_dtype)
     4733    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
        2    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/shape_base.py:220(vstack)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:385(is_fully_replicated)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_adapters.py:11(__init__)
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:994(is_numeric_v_string_like)
      880    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.ndarray' objects}
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/typing.py:1247(__hash__)
     1880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1073(<listcomp>)
      948    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:706(<listcomp>)
     2200    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:572(_get_axis_number)
      440    0.001    0.000    0.217    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/ops/common.py:62(new_method)
     1880    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
      880    0.001    0.000    0.004    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/threading.py:90(RLock)
     1880    0.001    0.000    0.012    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:845(joinpath)
     1420    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/random.py:546(uniform)
     1504    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/getlimits.py:708(min)
     1128    0.001    0.000    0.011    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:207(__exit__)
      376    0.001    0.000   22.951    0.061 /usr/src/app/morgan/qm.py:489(qm_spinsystem)
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:948(from_blocks)
      690    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexing.py:1181(<genexpr>)
     2640    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/base.py:84(<genexpr>)
     2844    0.001    0.000    0.001    0.000 {method '__exit__' of 'numpy.nditer' objects}
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/tree_util.py:87(tree_leaves)
      376    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:331(<listcomp>)
     1880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/pathlib.py:94(join_parsed_parts)
      220    0.001    0.000    0.006    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:3988(_ixs)
     1896    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:196(<listcomp>)
      752    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/_common.py:55(resolve)
     2893    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:363(attrs)
      880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1606(pandas_dtype)
      660    0.001    0.000    0.002    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/generic.py:339(_from_mgr)
     6939    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
     3146    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:639(<genexpr>)
     1128    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1417(namelist)
      440    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:978(__array__)
     1128    0.001    0.000    0.001    0.000 {method 'startswith' of 'bytes' objects}
     2234    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/_config/config.py:649(_get_deprecated_option)
     2256    0.001    0.000    0.005    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:525(<genexpr>)
